response,predictor,r2_part,R2_model,p,estimate,effect_size,effect_size_st,lambda,formula
o_Plants,sowndiv,0.195,0.3367869904200542,9.4105081765834e-5,3.499582205234553,8.225292905601878,0.532235041908704,0,log(o_Plants) ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
o_Plants,numfg,0.002,0.2638217671885507,0.6758909233516024,0.1291488430048844,-1.0189446574903371,-0.047806468555676974,0,log(o_Plants) ~ block + numfg + sowndiv
o_Plants,leg.ef,0.044,0.33678699042005433,0.07327006025705815,0.1110441514087766,-8.586591512558002,-0.17433504891395268,0,log(o_Plants) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
o_Plants,gr.ef,0.027,0.33678699042005417,0.1672209507600476,0.15126659396911799,6.909752121703008,0.140289889458305,0,log(o_Plants) ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
o_Plants,sh.ef,0.002,0.3367869904200543,0.6990223195091296,0.03885309983752768,1.880988846643696,0.03825000349708873,0,log(o_Plants) ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
o_Plants,th.ef,0.01,0.3367869904200542,0.3986248994622844,0.14715064123009852,-4.171773882372243,-0.08451370959041801,0,log(o_Plants) ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Plants_AG.Herbivores,sowndiv,0.099,0.3392462966584985,0.006747247381993124,-2.7388739353217355,0.007055842515128273,0.29084509914993334,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Plants_AG.Herbivores,numfg,0.002,0.14445355932600576,0.6923808083847718,0.2547790576209917,-0.0013192483493152986,-0.03942969388709269,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
Plants_AG.Herbivores,leg.ef,0.01,0.3392462966584985,0.3889466134497135,0.2094568253144114,0.005131268155099549,0.06636657340273623,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Plants_AG.Herbivores,gr.ef,0.178,0.3392462966584983,2.0507273367425746e-4,-0.08105899430331429,-0.025649916461732158,-0.3317497765030708,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Plants_AG.Herbivores,sh.ef,0.048,0.3392462966584984,0.06393147245475682,0.1892395764153717,0.011527830156699715,0.1493322493757952,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Plants_AG.Herbivores,th.ef,0,0.33924629665849854,0.8665591405734991,0.09964620776306789,0.0010450745954176874,0.013486972544405184,0.20000000000000018,(Plants_AG.Herbivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Herbivores_AG.Carnivores,sowndiv,0.07,0.15758390959793372,0.024073962167478428,-2.274257977371924,4.2546080373262636e-4,0.3185725742419271,0.40000000000000036,(AG.Herbivores_AG.Carnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Carnivores,numfg,0.031,0.13402234216194428,0.12763030722657398,0.015247786045585746,-3.473227567305529e-4,-0.18856715242414798,0.40000000000000036,(AG.Herbivores_AG.Carnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Herbivores_AG.Carnivores,leg.ef,0.004,0.15758390959793364,0.583488265389952,1.2026638429052604e-4,-2.558133814619143e-4,-0.06010130468223579,0.40000000000000036,(AG.Herbivores_AG.Carnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Carnivores,gr.ef,0.022,0.1575839095979337,0.2104808673896345,-0.04035162204362457,-6.254011740968002e-4,-0.1469329958355436,0.40000000000000036,(AG.Herbivores_AG.Carnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Herbivores_AG.Carnivores,sh.ef,0,0.1575839095979337,0.897870458007933,0.002371965082683735,6.173216594383387e-5,0.014526249859047513,0.40000000000000036,(AG.Herbivores_AG.Carnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Herbivores_AG.Carnivores,th.ef,0.027,0.15758390959793375,0.16313905213089805,0.015073814363696945,-6.876484741229066e-4,-0.16120170234194525,0.40000000000000036,(AG.Herbivores_AG.Carnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Decomposers_AG.Carnivores,sowndiv,0.058,0.2836436176596124,0.03970290513711693,-2.3920373531279386,1.577634479164765e-4,0.2679841534894483,0.40000000000000036,(AG.Decomposers_AG.Carnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Decomposers_AG.Carnivores,numfg,0.039,0.22899954127702105,0.088972132489563,0.0073563534025149445,1.7505230811943294e-4,0.21560287161122096,0.40000000000000036,(AG.Decomposers_AG.Carnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Decomposers_AG.Carnivores,leg.ef,0.064,0.2836436176596127,0.031150737696841915,-0.0173251597428034,4.135344035928637e-4,0.22040740609546,0.40000000000000036,(AG.Decomposers_AG.Carnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Decomposers_AG.Carnivores,gr.ef,0.002,0.2836436176596124,0.7020556023093822,0.014733849977138043,7.725440856991858e-5,0.04117539835717908,0.40000000000000036,(AG.Decomposers_AG.Carnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Decomposers_AG.Carnivores,sh.ef,0.025,0.2836436176596124,0.17949481574431078,0.017885416101597634,2.6530402195944723e-4,0.14162493546080243,0.40000000000000036,(AG.Decomposers_AG.Carnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Decomposers_AG.Carnivores,th.ef,0.006,0.2836436176596124,0.5043199248014769,0.009816219260656048,-1.335647287595865e-4,-0.07103114619905737,0.40000000000000036,(AG.Decomposers_AG.Carnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Plants_AG.Omnivores,sowndiv,0.099,0.32794372182004244,0.006686797761974915,-3.490262055568712,0.002533790818814022,0.28347421168890125,0.20000000000000018,(Plants_AG.Omnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Plants_AG.Omnivores,numfg,0.005,0.1996113399395824,0.5592882186875155,-0.04607104332255267,6.389638077462708e-4,0.0518326045413804,0.20000000000000018,(Plants_AG.Omnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
Plants_AG.Omnivores,leg.ef,0.13,0.3279437218200426,0.001699649660579651,0.21265485237043744,0.006332560030258089,0.22229716606576497,0.20000000000000018,(Plants_AG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Plants_AG.Omnivores,gr.ef,0.007,0.3279437218200425,0.470264110148626,0.05003760722400946,-0.0015231321170858158,-0.05346778420640196,0.20000000000000018,(Plants_AG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Plants_AG.Omnivores,sh.ef,0.001,0.3279437218200425,0.7568591611743181,-0.03410033630428897,-6.322812066264357e-4,-0.02223034679843002,0.20000000000000018,(Plants_AG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Plants_AG.Omnivores,th.ef,0.018,0.32794372182004244,0.26404337221162055,0.10885478099457162,-0.0023412426478068883,-0.08200560483649692,0.20000000000000018,(Plants_AG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Herbivores_AG.Omnivores,sowndiv,0.197,0.30136234640535997,8.472440400068686e-5,-4.3005949729232755,1.453825769772957e-4,0.3562366340911133,0.20000000000000018,(AG.Herbivores_AG.Omnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Omnivores,numfg,0.02,0.25061144789329654,0.22031408401686947,0.11380124288632715,-3.246426402191133e-5,-0.05767873838227731,0.10000000000000009,(AG.Herbivores_AG.Omnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Herbivores_AG.Omnivores,leg.ef,0.005,0.30136234640535986,0.5721678158480699,0.16853972228113798,3.38361873604153e-5,0.02601473760473835,0.20000000000000018,(AG.Herbivores_AG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Omnivores,gr.ef,0.003,0.3013623464053599,0.640226998189822,0.06119412722779586,-3.0029148014363644e-5,-0.023087719599325787,0.20000000000000018,(AG.Herbivores_AG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Herbivores_AG.Omnivores,sh.ef,0.004,0.3013623464053601,0.5862392468938231,-0.034307034705835425,-3.407004934544017e-5,-0.026235669115742946,0.20000000000000018,(AG.Herbivores_AG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Herbivores_AG.Omnivores,th.ef,0.048,0.3013623464053599,0.06217531960141287,0.09291598324585652,-1.228431460806473e-4,-0.09423917118312686,0.20000000000000018,(AG.Herbivores_AG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Decomposers_AG.Omnivores,sowndiv,0.044,0.23852612193021833,0.07589836660771265,-6.306249317222677,3.9676821857285316e-5,0.0502545187543265,0.10000000000000009,(AG.Decomposers_AG.Omnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Decomposers_AG.Omnivores,numfg,0.012,0.10129562460509338,0.3427318003397173,0.1372774150886977,-2.1430302934671803e-5,-0.01968115246747196,0.10000000000000009,(AG.Decomposers_AG.Omnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Decomposers_AG.Omnivores,leg.ef,0.045,0.2385261219302185,0.07121192070182987,0.5755924336236418,8.0441140525827e-5,0.0319689426930102,0.10000000000000009,(AG.Decomposers_AG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Decomposers_AG.Omnivores,gr.ef,0.074,0.23852612193021838,0.020150081191318094,0.3283537383622581,-1.2103462240708419e-4,-0.048101616689035905,0.10000000000000009,(AG.Decomposers_AG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Decomposers_AG.Omnivores,sh.ef,0.001,0.2385261219302183,0.8021758100689089,-0.04844635716576457,-1.1546510421911268e-5,-0.004596022637545402,0.10000000000000009,(AG.Decomposers_AG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Decomposers_AG.Omnivores,th.ef,0.024,0.2385261219302183,0.19193154427840695,0.12322577414031934,-6.337449971286167e-5,-0.02513084527553422,0.10000000000000009,(AG.Decomposers_AG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Litter_AG.Omnivores,sowndiv,0.047,0.09413901750023332,0.0667848027629798,-2.283910150865446,0.007559733169653764,0.22912875737739713,0.30000000000000027,(AG.Litter_AG.Omnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Litter_AG.Omnivores,numfg,0.001,0.08500614992807606,0.7848268979196642,0.08796400512577585,-0.0013477259053133901,-0.029618201537371314,0.30000000000000027,(AG.Litter_AG.Omnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Litter_AG.Omnivores,leg.ef,0.003,0.09413901750023336,0.6407384963024385,0.18422349420725825,0.0046521029642739645,0.04424195034710636,0.30000000000000027,(AG.Litter_AG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Litter_AG.Omnivores,gr.ef,0.004,0.09413901750023332,0.5921410345930177,0.08930723933791547,-0.005711211569443611,-0.054314175893692335,0.30000000000000027,(AG.Litter_AG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Litter_AG.Omnivores,sh.ef,0.001,0.0941390175002333,0.774702960832939,-0.02901785751287473,-0.002964865232063192,-0.02824042684510604,0.30000000000000027,(AG.Litter_AG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Litter_AG.Omnivores,th.ef,0,0.09413901750023337,0.8577053814531148,0.06676438150660984,-0.0018729445450209117,-0.017772657158465682,0.30000000000000027,(AG.Litter_AG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Litter_AG.Decomposers,sowndiv,0.033,0.4329418514068683,0.1226711507151042,-2.114402955672144,0.008945434034709572,0.17153765325528098,0.30000000000000027,(AG.Litter_AG.Decomposers ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Litter_AG.Decomposers,numfg,0.03,0.38774312257089644,0.1359532428383047,0.35482047265563904,0.01183083590282733,0.16449679933503408,0.30000000000000027,(AG.Litter_AG.Decomposers ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Litter_AG.Decomposers,leg.ef,0.032,0.4329418514068683,0.13116672433803808,-0.19798546514215398,0.022260940601949553,0.13394094858883002,0.30000000000000027,(AG.Litter_AG.Decomposers ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Litter_AG.Decomposers,gr.ef,0.017,0.4329418514068683,0.26605843837813725,0.26671096853808274,-0.017569585909777405,-0.10571372724755543,0.30000000000000027,(AG.Litter_AG.Decomposers ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Litter_AG.Decomposers,sh.ef,0.04,0.4329418514068683,0.09000606130090845,0.15389754576810016,0.025982806166852654,0.15658035258524777,0.30000000000000027,(AG.Litter_AG.Decomposers ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Litter_AG.Decomposers,th.ef,0.009,0.4329418514068684,0.42498520678078455,0.049670395670505914,0.012223131616144675,0.07338289593847575,0.30000000000000027,(AG.Litter_AG.Decomposers ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Herbivores_BG.Carnivores,sowndiv,0.035,0.1104967222954112,0.11342866855794861,-2.4007946700849128,0.020935015544549837,0.08089372149553894,0.10000000000000009,(BG.Herbivores_BG.Carnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Herbivores_BG.Carnivores,numfg,0.055,0.08999877117396854,0.04201111719562787,0.3227492759331649,-0.028288367418801325,-0.07925622567726155,0.20000000000000018,(BG.Herbivores_BG.Carnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Herbivores_BG.Carnivores,leg.ef,0.003,0.11049672229541113,0.6373431265887226,-0.08793906258682459,0.011383010690120855,0.01380099772054338,0.10000000000000009,(BG.Herbivores_BG.Carnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Herbivores_BG.Carnivores,gr.ef,0.025,0.11049672229541127,0.1841937513632989,-0.4381896541057117,-0.03640929740987034,-0.04414338563314409,0.10000000000000009,(BG.Herbivores_BG.Carnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Herbivores_BG.Carnivores,sh.ef,0.024,0.11049672229541123,0.19366166121617834,-0.621150614724553,-0.03428509341057036,-0.04163322285125953,0.10000000000000009,(BG.Herbivores_BG.Carnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Herbivores_BG.Carnivores,th.ef,0.028,0.11049672229541119,0.15381709232205673,0.2693924317484735,-0.0390668593055094,-0.04726115572989852,0.10000000000000009,(BG.Herbivores_BG.Carnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Decomposers_BG.Carnivores,sowndiv,0.009,0.17063431390549227,0.42004368310944373,1.1480253053196268,-0.2152445630943159,-0.06161231290570543,0.20000000000000018,(BG.Decomposers_BG.Carnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Decomposers_BG.Carnivores,numfg,0.036,0.11557461650405822,0.10162539029157797,-1.1976228085808727,0.7013296636192005,0.14555981838592963,0.20000000000000018,(BG.Decomposers_BG.Carnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Decomposers_BG.Carnivores,leg.ef,0.075,0.17063431390549225,0.018818921398452298,-0.4477486443190576,1.8065539991585715,0.1622549975283139,0.20000000000000018,(BG.Decomposers_BG.Carnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Decomposers_BG.Carnivores,gr.ef,0.029,0.17063431390549227,0.15327034293139113,-0.6269978780366939,1.1530194701436536,0.10355802891327522,0.20000000000000018,(BG.Decomposers_BG.Carnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Decomposers_BG.Carnivores,sh.ef,0.001,0.17063431390549227,0.8480933976846243,0.07468796384036004,0.15102566137054518,0.013585612859944475,0.20000000000000018,(BG.Decomposers_BG.Carnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Decomposers_BG.Carnivores,th.ef,0.01,0.17063431390549227,0.3893626281526058,-0.11188424620258144,-0.6957983415299651,-0.06235524970744494,0.20000000000000018,(BG.Decomposers_BG.Carnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Plants_BG.Herbivores,sowndiv,0.024,0.07232113970533328,0.19302141217940477,-1.2963796114833674,0.04054876858586589,0.06178509610475694,0,log(Plants_BG.Herbivores) ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Plants_BG.Herbivores,numfg,0.033,0.06131917209878959,0.117553690758019,0.11263004844208668,-0.05028017562764923,-0.055550352284172586,0,log(Plants_BG.Herbivores) ~ block + numfg + sowndiv
Plants_BG.Herbivores,leg.ef,0.005,0.07232113970533328,0.5480529247823054,-0.18617033084508966,-0.041855127474801385,-0.02001089616142177,0,log(Plants_BG.Herbivores) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Plants_BG.Herbivores,gr.ef,0.02,0.07232113970533333,0.22749135533112969,-0.6129247966614682,-0.09135798268958437,-0.043678163594624564,0,log(Plants_BG.Herbivores) ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Plants_BG.Herbivores,sh.ef,0.001,0.07232113970533333,0.8388999961556058,-0.0853743399905,-0.014510746490443566,-0.006948466658523002,0,log(Plants_BG.Herbivores) ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Plants_BG.Herbivores,th.ef,0.016,0.07232113970533328,0.2805654693384414,0.19524664584060372,-0.08028408895216804,-0.0382992131587808,0,log(Plants_BG.Herbivores) ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
SOM_BG.Decomposers,sowndiv,0.014,0.09593525097647064,0.32530882255103466,3.898253536237776,1.7783080190552856,0.09326798214817839,0.10000000000000009,(SOM_BG.Decomposers ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
SOM_BG.Decomposers,numfg,0.007,0.06505555468311021,0.47266822144609966,-0.30373846056274234,-1.6213956579834108,-0.06165929778194255,0.10000000000000009,(SOM_BG.Decomposers ^ lambda -1)/lambda ~ block + numfg + sowndiv
SOM_BG.Decomposers,leg.ef,0.001,0.0959352509764707,0.8192870206690116,-0.5834724689124235,-1.0513309350947324,-0.017301224846534107,0.10000000000000009,(SOM_BG.Decomposers ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
SOM_BG.Decomposers,gr.ef,0.004,0.09593525097647068,0.5901508504238466,-0.7667453731597097,2.617754035365987,0.04307906259289133,0.10000000000000009,(SOM_BG.Decomposers ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
