response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula,Dimens,AG_BG,Ecos_Function,Tr_Group,Trophic_level
SOM_BG.Decomposers,th.ef,0.034,0.09593525097647072,0.23171511003500392,1.4551028853615477,-0.5233141758907475,-8.345823294407605,-0.1370405492716571,0.10000000000000009,(SOM_BG.Decomposers ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Decomposition,NA,NA
Plants_BG.Omnivores,sowndiv,0.017,0.11061573847045506,0.8527704448358759,0.03469354324898312,-0.18007713386864274,-0.0013670675594701016,-0.005505656638531567,0.10000000000000009,(Plants_BG.Omnivores ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Herbivory,NA,NA
Plants_BG.Omnivores,numfg,0.051,0.10023544231181483,0.09997357574789642,2.7750196900160966,0.4431604871498817,0.039978266353508984,0.014451586640458454,0.10000000000000009,(Plants_BG.Omnivores ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Herbivory,NA,NA
Plants_BG.Omnivores,leg.ef,0.032,0.11061573847045508,0.19844490558008798,1.6851332082360018,0.6794146249179412,0.04638831965052987,0.0072565142570245236,0.10000000000000009,(Plants_BG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Herbivory,NA,NA
Plants_BG.Omnivores,gr.ef,0.032,0.11061573847045514,0.19970342011497852,1.6756075566608777,0.7200005456353054,0.04921932698530597,0.007699368088361979,0.10000000000000009,(Plants_BG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Herbivory,NA,NA
Plants_BG.Omnivores,sh.ef,0.002,0.11061573847045511,0.5279708167137629,0.4022440772535349,0.15762008885213752,0.010787959398047359,0.0016902076720624307,0.10000000000000009,(Plants_BG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Herbivory,NA,NA
Plants_BG.Omnivores,th.ef,0.003,0.11061573847045511,0.5299472713372382,0.3983927373845097,0.20895819815163486,0.01420381694712227,0.0022170065551080378,0.10000000000000009,(Plants_BG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Herbivory,NA,NA
BG.Herbivores_BG.Omnivores,sowndiv,0.001,0.036658422964792506,0.3028734516377677,1.0770794126064434,0.05668972703178051,3.278385771423718e-5,0.006565497547046922,0,log(BG.Herbivores_BG.Omnivores) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
BG.Herbivores_BG.Omnivores,numfg,0.01,0.02935187194826771,0.18769012121168663,1.7681943326230556,0.2415119092130891,0.0015579921051026753,0.028005624934893125,0,log(BG.Herbivores_BG.Omnivores) ~ block + numfg + log2(sowndiv),flow,BG,Predation,NA,NA
BG.Herbivores_BG.Omnivores,leg.ef,0.001,0.03665842296479247,0.5521005385395933,0.356959444268064,0.1442775748951532,8.342146089021498e-4,0.006489117596733563,0,log(BG.Herbivores_BG.Omnivores) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
BG.Herbivores_BG.Omnivores,gr.ef,0.003,0.0366584229647925,0.37856144664849567,0.7851521604834163,0.25811621898810005,0.0014889104919298263,0.011581810208116773,0,log(BG.Herbivores_BG.Omnivores) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
BG.Herbivores_BG.Omnivores,sh.ef,0.011,0.036658422964792485,0.18703268463554085,1.7749376646852357,0.5252954000633208,0.0030460295601761568,0.02373139788658782,0,log(BG.Herbivores_BG.Omnivores) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Predation,NA,NA
BG.Herbivores_BG.Omnivores,th.ef,0,0.036658422964792464,0.8012892966428037,0.06381851208098331,0.011186048100946807,6.493638378184726e-5,5.040091861870392e-4,0,log(BG.Herbivores_BG.Omnivores) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Predation,NA,NA
BG.Decomposers_BG.Omnivores,sowndiv,0.002,0.08169829226758302,0.3458180747628511,0.9006823411552533,0.05259795987152544,8.977922806707458e-4,0.005306412221423076,0.10000000000000009,(BG.Decomposers_BG.Omnivores ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
BG.Decomposers_BG.Omnivores,numfg,0.003,0.018712739023659542,0.33670669123240127,0.9350389577259232,0.10690728149565268,0.019439157051836006,0.010312761508954398,0.10000000000000009,(BG.Decomposers_BG.Omnivores ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Predation,NA,NA
BG.Decomposers_BG.Omnivores,leg.ef,0.019,0.08169829226758309,0.2966019267362908,1.1056189725651553,-0.5024990739484655,-0.08897181219018585,-0.02042574098151577,0.10000000000000009,(BG.Decomposers_BG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
BG.Decomposers_BG.Omnivores,gr.ef,0.029,0.08169829226758309,0.04096845492121344,4.333812232871874,0.6662912491511913,0.11341288053240867,0.02603680946467336,0.10000000000000009,(BG.Decomposers_BG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
BG.Decomposers_BG.Omnivores,sh.ef,0.006,0.08169829226758302,0.28547221313895077,1.1582499880066277,0.29945024040356083,0.051148579961471236,0.011760893532742228,0.10000000000000009,(BG.Decomposers_BG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Predation,NA,NA
BG.Decomposers_BG.Omnivores,th.ef,0,0.08169829226758304,0.8190560838509825,0.05272012455736018,-0.0038598899512187384,-6.622275808213229e-4,-1.5169635558004218e-4,0.10000000000000009,(BG.Decomposers_BG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Predation,NA,NA
SOM_BG.Omnivores,sowndiv,0.001,0.22701238468404797,0.07840529374932764,3.1890051107855966,-0.03995615122703993,-0.0011337176634331702,-0.0034494419518703396,0,log(SOM_BG.Omnivores) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Decomposition,NA,NA
SOM_BG.Omnivores,numfg,0.086,0.1962290567467053,0.002227695599172189,10.039591666126269,0.5082164836065803,0.18677382204960616,0.05100730316559075,0,log(SOM_BG.Omnivores) ~ block + numfg + log2(sowndiv),flow,BG,Decomposition,NA,NA
SOM_BG.Omnivores,leg.ef,0.028,0.22701238468404797,0.08370889179241003,3.077263075880287,0.548216482548787,0.15266267317893123,0.018041683380560763,0,log(SOM_BG.Omnivores) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Decomposition,NA,NA
SOM_BG.Omnivores,gr.ef,0.052,0.22701238468404802,0.014388050512333697,6.295561893715175,0.7978218953135032,0.22317957339613723,0.026375374650372797,0,log(SOM_BG.Omnivores) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Decomposition,NA,NA
SOM_BG.Omnivores,sh.ef,0.039,0.22701238468404797,0.008501039535376722,7.327225891183787,0.6689237688101094,0.1881330396221308,0.022268482370401594,0,log(SOM_BG.Omnivores) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Decomposition,NA,NA
SOM_BG.Omnivores,th.ef,0,0.2270123846840479,0.6481785726061045,0.20998511676992337,-0.02467513995019864,-0.006935704588478808,-8.178568208887229e-4,0,log(SOM_BG.Omnivores) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Decomposition,NA,NA
Soil.Microorganisms_BG.Omnivores,sowndiv,0.003,0.18348632089439298,0.1469711504640637,2.1501507221128007,0.01920993474521216,1.7834302203055657e-4,0.041170284513787424,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
Soil.Microorganisms_BG.Omnivores,numfg,0.013,0.15200843987891907,0.09357476086279004,2.8856172452605318,0.059940903224183995,0.0058603589605358275,0.12142955221424157,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Predation,NA,NA
Soil.Microorganisms_BG.Omnivores,leg.ef,0.004,0.18348632089439304,0.8419210355660255,0.04006743136372814,-0.06065447722228127,-0.005682584043080599,-0.05095348351350698,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
Soil.Microorganisms_BG.Omnivores,gr.ef,0.027,0.18348632089439312,0.03513579074566913,4.61345966891808,0.1779230922530907,0.01642399072259029,0.14726742871994974,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Predation,NA,NA
Soil.Microorganisms_BG.Omnivores,sh.ef,0.009,0.18348632089439307,0.15561035111463106,2.0599051753902127,0.10219967154599525,0.009491557439340118,0.08524066850606969,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Predation,NA,NA
Soil.Microorganisms_BG.Omnivores,th.ef,0.001,0.18348632089439315,0.5312803113863489,0.39580980828886764,0.025634402724095857,0.002384528321291622,0.021334034685953445,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Predation,NA,NA
Plants_SOM,sowndiv,0.031,0.19340707666103515,0.039556251626141854,4.397410665731412,0.28600457994823064,0.110350236822137,0.14788333216424798,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
Plants_SOM,numfg,0,0.09574357067714934,0.1767056656470557,1.8604646693356024,0.028156128196597695,0.11011331728388878,0.01324519123243869,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA
Plants_SOM,leg.ef,0.003,0.1934070766610352,0.8272282315643904,0.047989311676224104,-0.23103488507775932,-0.9022715662728169,-0.046965991583512286,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
Plants_SOM,gr.ef,0.053,0.19340707666103518,0.007418495036823547,7.598721782698927,1.0997724493236214,4.229751226266371,0.22017147377678822,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
Plants_SOM,sh.ef,0.002,0.1934070766610352,0.08888398624723341,2.975515372456087,0.1877801132520424,0.7294798401690405,0.03803127386675798,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA
Plants_SOM,th.ef,0.044,0.1934070766610353,0.3554180088044029,0.8652776901443843,-0.9821970916526918,-3.909374360806429,-0.2030467224949983,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA
BG.Carnivores_SOM,sowndiv,0.002,0.2658483317071939,0.2908087228190722,1.1326889224769654,0.02745648291027312,0.0034305135739557007,0.02510580471731571,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Carnivores_SOM,numfg,0.01,0.11494639455047913,0.19852528461015617,1.6832350033429542,0.1022489989594365,0.13117594328052173,0.08616713011140813,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA
BG.Carnivores_SOM,leg.ef,0.154,0.26584833170719385,0.0014602624400838172,10.967677906218007,0.7794347833940558,0.9680911847733215,0.275189295350503,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Carnivores_SOM,gr.ef,0.029,0.2658483317071938,0.4411947634085587,0.5998819174115971,0.3331813154043494,0.41405454983681533,0.11769901595885596,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Carnivores_SOM,sh.ef,0.031,0.2658483317071939,0.882661821000593,0.021941835142585464,-0.33713309386168533,-0.42675921088702706,-0.12150090917642022,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Carnivores_SOM,th.ef,0.044,0.265848331707194,0.4805973749767305,0.502793120490819,-0.4116220482786829,-0.5274601974558364,-0.14960546641338549,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA
BG.Herbivores_SOM,sowndiv,0.004,0.0711498898657601,0.5829575067012406,0.30425751501271153,0.14739990836532896,1.559410818313542e-4,0.002807128469342535,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Herbivores_SOM,numfg,0.001,0.027247222433373804,0.862073072444622,0.030395005542135867,-0.08477089659255149,-8.8752602730261e-4,-0.0014340202107760566,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA
BG.Herbivores_SOM,leg.ef,0.018,0.07114988986576014,0.40372953827793734,0.7055958005335982,-0.8399335837844571,-0.009163880648612163,-0.0064073940934019046,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Herbivores_SOM,gr.ef,0,0.07114988986576008,0.5959090931067725,0.2837623695026227,-0.022892202422497114,-2.4282298794364374e-4,-1.6978206486440158e-4,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Herbivores_SOM,sh.ef,0.02,0.0711498898657601,0.1720424773224151,1.903269235760392,0.9117995977486931,0.009666205590560906,0.006769231923307521,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Herbivores_SOM,th.ef,0.004,0.07114988986576015,0.5093260278120607,0.43988425087486305,-0.4250187894495476,-0.004573034703080223,-0.0031904284412247667,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA
BG.Decomposers_SOM,sowndiv,0.009,0.10166119908925572,0.9414942432088692,0.005424646457505025,0.11364330646674475,0.0665395149454065,0.04233213273597528,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Decomposers_SOM,numfg,0.021,0.09053715744950498,0.3568143080932673,0.8597814786138493,-0.23869300315008415,-1.3367363389274753,-0.07633236202280187,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA
BG.Decomposers_SOM,leg.ef,0.016,0.10166119908925575,0.26601931413367086,1.2568842673150804,-0.4109495063411792,-2.453853005476505,-0.060637226429546505,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Decomposers_SOM,gr.ef,0,0.10166119908925571,0.9227980794291937,0.009458494080361153,-0.01706837657969036,-0.10047034385266862,-0.0024827253205681045,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Decomposers_SOM,sh.ef,0.002,0.10166119908925572,0.797274534237111,0.06648263510927403,-0.1542618879240804,-0.9106322441999648,-0.02253798899921203,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Decomposers_SOM,th.ef,0.012,0.10166119908925572,0.39267570390846873,0.7396250742927262,-0.37087014129146806,-2.218255122844927,-0.05469464109525112,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA
BG.Omnivores_SOM,sowndiv,0.008,0.26383014658572185,0.03945839232572759,4.401907716634232,0.06547779667260457,0.0022408363957422133,0.00964840209752902,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Omnivores_SOM,numfg,0.016,0.09743291163898946,0.04194348439428177,4.284864636981872,0.1396001886918719,0.05101789141368612,0.019716970115781746,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA
BG.Omnivores_SOM,leg.ef,0.001,0.26383014658572174,0.7347503933047208,0.11569973645082993,-0.057892370150326125,-0.019925540289494337,-0.0033323884254840776,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Omnivores_SOM,gr.ef,0.154,0.2638301465857219,5.9183918523130045e-5,18.247865539741685,0.8900331653451177,0.307148023467291,0.05136806849108969,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Omnivores_SOM,sh.ef,0.003,0.26383014658572185,0.04957747850247682,3.990946868562306,0.11077552468271692,0.037954892477707836,0.006357620936148141,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA
BG.Omnivores_SOM,th.ef,0.035,0.2638301465857218,0.5348975045495383,0.3888600418640067,-0.38918473337651593,-0.13730054740509834,-0.02291185639375072,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA
AG.Litter_SOM,sowndiv,0.003,0.10820122792231045,0.7909970028064452,0.07076510425777865,0.06451692690365847,0.01501856397321761,0.04682191867988055,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
AG.Litter_SOM,numfg,0.009,0.04201013670463772,0.4292855568641656,0.6316687622607299,-0.17299192643487302,-0.39349406994043673,-0.11011118024552002,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA
AG.Litter_SOM,leg.ef,0.029,0.10820122792231036,0.16919420678879626,1.9291381236359895,0.6059612302414548,1.4041002012973465,0.1700274985353905,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
AG.Litter_SOM,gr.ef,0.014,0.10820122792231049,0.11874096970063203,2.493796079412427,-0.4480979724958572,-1.0521163932730113,-0.12740452451399087,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
AG.Litter_SOM,sh.ef,0.015,0.10820122792231042,0.38398263766020513,0.7673809289541679,-0.4494430727964184,-1.0532822106787707,-0.12774595778524409,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA
AG.Litter_SOM,th.ef,0.016,0.10820122792231045,0.3840324806958396,0.767219209029701,-0.4582199123219736,-1.0781301289192537,-0.13026710013750542,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA
Soil.Microorganisms_SOM,sowndiv,0.023,0.08177000287744488,0.13962036792513582,2.231880169838196,0.2967452940642745,1.5062226675285559e-4,0.038829306602874473,0,log(Soil.Microorganisms_SOM) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
Soil.Microorganisms_SOM,numfg,0,0.05842284271294405,0.40631270874894576,0.6975019023010414,-0.048883523681459935,-2.2387663127961294e-4,-0.005180261073732098,0,log(Soil.Microorganisms_SOM) ~ block + numfg + log2(sowndiv),flow,BG,Detritus_production,NA,NA
Soil.Microorganisms_SOM,leg.ef,0.011,0.08177000287744478,0.20352935999354338,1.647084347306946,0.5389874762611772,0.0025234506655389907,0.02526769004903475,0,log(Soil.Microorganisms_SOM) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
Soil.Microorganisms_SOM,gr.ef,0,0.0817700028774449,0.7602477264488763,0.09383982837173918,-0.019656753529885825,-9.285147176154272e-5,-9.297357151090747e-4,0,log(Soil.Microorganisms_SOM) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Detritus_production,NA,NA
Soil.Microorganisms_SOM,sh.ef,0,0.08177000287744492,0.48092426492315243,0.5020418461692648,-0.1092891857528273,-5.175231414604221e-4,-0.0051901731954775675,0,log(Soil.Microorganisms_SOM) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Detritus_production,NA,NA
Soil.Microorganisms_SOM,th.ef,0.015,0.08177000287744492,0.706716678175028,0.14272221356420342,-0.6817830468062848,-0.0033945312220575495,-0.03391509428388519,0,log(Soil.Microorganisms_SOM) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Detritus_production,NA,NA
Plants_AG.Litter,sowndiv,0.002,0.104727734287013,0.77333686716641,0.08358674131104636,0.06428020182412658,0.014857145815150673,0.0463042275469612,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA
Plants_AG.Litter,numfg,0.009,0.03957502415768476,0.413509275956788,0.6762898440280258,-0.1791058785405751,-0.404151719945583,-0.1130582132378789,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Detritus_production,NA,NA
Plants_AG.Litter,leg.ef,0.028,0.1047277342870129,0.1797730778210859,1.8355134531251331,0.6015464974036019,1.3839959956287071,0.1675407124019688,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA
Plants_AG.Litter,gr.ef,0.015,0.10472773428701303,0.11496214130214699,2.546766025502846,-0.4622618821826633,-1.077915788866238,-0.13048793475297665,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Detritus_production,NA,NA
Plants_AG.Litter,sh.ef,0.015,0.104727734287013,0.38717999852019125,0.7570675873137802,-0.44772714683201315,-1.0418143492090959,-0.1263156649726154,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Detritus_production,NA,NA
Plants_AG.Litter,th.ef,0.016,0.10472773428701307,0.3735164412256655,0.8020196197907974,-0.466767280120705,-1.0906588085353137,-0.13173978011978144,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Detritus_production,NA,NA
